"method","V2","V3","V4"
"STOREY","1.448","1.156","0.776"
"PC","1.53578072361221","1.22091381908109","0.894858646728335"
"RES_STOREY","0.911796866257375","0.741927739949748","0.48852236906247"
"PC_midp","0.932041176339552","0.749322701566142","0.54829515198122"
"STOREY_RANDOM","0.9307056589301","0.74933130230534","0.546678175721225"
"PC_RANDOM","0.922304277333093","0.731593990346391","0.479489996720441"
"STOREY","1.432","1.1","0.796"
"PC","1.50649883871224","1.20353287967309","0.893294978446574"
"RES_STOREY","0.893728009121649","0.691349876072628","0.497579496021145"
"PC_midp","0.905269568169084","0.736875328145036","0.547182107409492"
"STOREY_RANDOM","0.903911915548475","0.736365909911899","0.548403801019823"
"PC_RANDOM","0.886483694017341","0.696224379967684","0.478041545147004"
"STOREY","1.464","1.236","0.892"
"PC","1.52130178047746","1.26505953969858","0.957471454064225"
"RES_STOREY","0.91167330219984","0.792782359101301","0.566640871007922"
"PC_midp","0.911338857898516","0.776974177833668","0.590593428208998"
"STOREY_RANDOM","0.912800205083881","0.775152718151087","0.592637956623958"
"PC_RANDOM","0.899945994491643","0.756266981169689","0.545083974690724"
"STOREY","1.452","1.144","0.84"
"PC","1.51843605772287","1.19928586297706","0.925493306197051"
"RES_STOREY","0.928734330749439","0.726318285602095","0.535758814613779"
"PC_midp","0.93081303012451","0.724862663756806","0.575508224648802"
"STOREY_RANDOM","0.930350619354828","0.724720611375599","0.574105274031263"
"PC_RANDOM","0.941099701585228","0.693902441618634","0.519551844806991"
"STOREY","1.46","1.132","0.836"
"PC","1.52555325868648","1.21047738593215","0.917012542696834"
"RES_STOREY","0.905452108221713","0.706911578117152","0.542736923411096"
"PC_midp","0.921173718936015","0.735968986183617","0.569354965064314"
"STOREY_RANDOM","0.922104680530989","0.737649733813167","0.568838626738306"
"PC_RANDOM","0.907078829120004","0.693133636465532","0.518942217565285"
"STOREY","1.492","1.144","0.864"
"PC","1.53788149153077","1.22324720865799","0.931422970385449"
"RES_STOREY","0.948041805967703","0.729465974038157","0.549309595088272"
"PC_midp","0.937104062556201","0.754634824101801","0.573723644753096"
"STOREY_RANDOM","0.940510396043098","0.7532803442859","0.57453432778755"
"PC_RANDOM","0.938978074742875","0.731998290283378","0.528079035424528"
"STOREY","1.476","1.128","0.832"
"PC","1.54016031306589","1.2079846647973","0.921535636791382"
"RES_STOREY","0.931111271826261","0.697967268860184","0.525930289935129"
"PC_midp","0.940780275471644","0.73061995346586","0.567466733778382"
"STOREY_RANDOM","0.938176873026682","0.729263826794719","0.565540825837285"
"PC_RANDOM","0.931711114918791","0.67962632328048","0.509153602590814"
"STOREY","1.44","1.128","0.844"
"PC","1.50236386100237","1.21959296880485","0.921068449841358"
"RES_STOREY","0.901942306204785","0.724182791257482","0.546728997151941"
"PC_midp","0.912322080344724","0.751603120678815","0.578245508348674"
"STOREY_RANDOM","0.912514019574889","0.749878740039742","0.577331459929485"
"PC_RANDOM","0.900236325962604","0.721822429434064","0.541090484852909"
"STOREY","1.456","1.16","0.88"
"PC","1.51360438465223","1.22701462301855","0.935349753602366"
"RES_STOREY","0.914424624133978","0.733632557795961","0.555099757888396"
"PC_midp","0.914966170995917","0.7420538549508","0.573720473703759"
"STOREY_RANDOM","0.912963690417855","0.740396280732915","0.573468816907696"
"PC_RANDOM","0.907315793873705","0.720925654301535","0.550261053525723"
"STOREY","1.372","1.096","0.888"
"PC","1.47188053532718","1.18918168370125","0.968576905547484"
"RES_STOREY","0.870065427629412","0.683359940033017","0.564292222322442"
"PC_midp","0.893837367826139","0.724138363537003","0.599513170689545"
"STOREY_RANDOM","0.895441102511073","0.723250089423484","0.599735909081943"
"PC_RANDOM","0.870974277337803","0.672034120309252","0.549033228253422"
"STOREY","1.432","1.144","0.824"
"PC","1.51207851760668","1.20983747240076","0.920880968493154"
"RES_STOREY","0.897368466410681","0.733856145309996","0.526450070335444"
"PC_midp","0.909712389158848","0.750168357348949","0.572618997353327"
"STOREY_RANDOM","0.90831603610393","0.74925275383887","0.572736197202901"
"PC_RANDOM","0.887246609233341","0.712906108882996","0.520862044454417"
"STOREY","1.476","1.136","0.868"
"PC","1.53285897874357","1.21027287098734","0.943659360972106"
"RES_STOREY","0.920909698952206","0.725243778647128","0.557389839948747"
"PC_midp","0.931391582081231","0.747388397097757","0.578377474361917"
"STOREY_RANDOM","0.930096845409051","0.744313443408083","0.578190901889496"
"PC_RANDOM","0.915454582925668","0.710187176539274","0.545675181490092"
"STOREY","1.42","1.172","0.832"
"PC","1.50463090776007","1.23834433626345","0.91836024192743"
"RES_STOREY","0.876290212899443","0.745427545281237","0.523308241185394"
"PC_midp","0.902084245635966","0.762281191497816","0.561880589322629"
"STOREY_RANDOM","0.899998061950541","0.763244299062659","0.563477766875715"
"PC_RANDOM","0.88167637353227","0.751149936507647","0.506875588331948"
"STOREY","1.444","1.096","0.84"
"PC","1.51410035185699","1.19809182173833","0.924067602593188"
"RES_STOREY","0.905057346527121","0.692243837272138","0.528359949984218"
"PC_midp","0.917278333907931","0.73441178730699","0.564360038874027"
"STOREY_RANDOM","0.917518920983542","0.733659919911637","0.563829618084032"
"PC_RANDOM","0.914227909395644","0.682277430188076","0.516648733794145"
"STOREY","1.444","1.116","0.872"
"PC","1.52433702834855","1.2116642408066","0.936673078127916"
"RES_STOREY","0.904281452236603","0.696747428221206","0.560677250518754"
"PC_midp","0.927046623051001","0.734901261606277","0.580306217471017"
"STOREY_RANDOM","0.930293681934165","0.734491444546275","0.579496225856811"
"PC_RANDOM","0.913655468488701","0.698429894632811","0.541162180212104"
"STOREY","1.42","1.136","0.908"
"PC","1.50507717658153","1.18505835162617","0.977303583154281"
"RES_STOREY","0.905448298006621","0.709606660297427","0.582124003282261"
"PC_midp","0.920977965195745","0.718324659514687","0.607676051437688"
"STOREY_RANDOM","0.922548976492567","0.717343700530014","0.607124692067584"
"PC_RANDOM","0.893728619658926","0.679552281502561","0.566903106781069"
"STOREY","1.468","1.164","0.86"
"PC","1.51862204361431","1.23379518510048","0.928836264814341"
"RES_STOREY","0.922941284006972","0.734329602705853","0.549118158452005"
"PC_midp","0.917019250673597","0.745525054547295","0.575690091708239"
"STOREY_RANDOM","0.916700377823122","0.744374069191004","0.576194771532161"
"PC_RANDOM","0.913680920191941","0.724126104813702","0.52523455900613"
"STOREY","1.472","1.168","0.84"
"PC","1.53534777740096","1.2363534640177","0.904023538499701"
"RES_STOREY","0.942504876439054","0.727608148630959","0.539851075257816"
"PC_midp","0.938042187738712","0.748260577216673","0.55516900745072"
"STOREY_RANDOM","0.935820647282984","0.747475322609156","0.554795154413197"
"PC_RANDOM","0.940203403590969","0.730723375747066","0.512303525598761"
"STOREY","1.432","1.156","0.844"
"PC","1.50677889917167","1.21836515031193","0.924798841339068"
"RES_STOREY","0.896300415545088","0.715587210210211","0.542387667357249"
"PC_midp","0.905294145427919","0.734054724447147","0.575384142727115"
"STOREY_RANDOM","0.905265584793136","0.734918418272374","0.574250469985868"
"PC_RANDOM","0.898626520414198","0.697541000403097","0.514626949618198"
"STOREY","1.504","1.196","0.812"
"PC","1.53727525259537","1.24631920327316","0.89736739758153"
"RES_STOREY","0.951376788762443","0.764346906182277","0.514233478741398"
"PC_midp","0.93497200745041","0.768755465671028","0.552178705752771"
"STOREY_RANDOM","0.932220986482048","0.766245418740835","0.550756154541476"
"PC_RANDOM","0.942293821128689","0.739692510407847","0.506536232296545"
"STOREY","1.416","1.164","0.896"
"PC","1.49797324298061","1.22031397283888","0.956772697717489"
"RES_STOREY","0.889552101980368","0.740199162287936","0.567787717543425"
"PC_midp","0.906235194919929","0.743103550617779","0.587198439372771"
"STOREY_RANDOM","0.906580080593824","0.743000045015596","0.586550221377792"
"PC_RANDOM","0.894107992928924","0.743447710637162","0.558103786732384"
"STOREY","1.484","1.116","0.86"
"PC","1.53887142873578","1.20366959676465","0.936156005221991"
"RES_STOREY","0.941408542459367","0.703493286340553","0.547079359209216"
"PC_midp","0.94145025266992","0.737608537225488","0.580920804624085"
"STOREY_RANDOM","0.942074267656772","0.739223868016668","0.579160683895254"
"PC_RANDOM","0.940254201028723","0.696060415139119","0.540715112877431"
"STOREY","1.436","1.204","0.9"
"PC","1.51478331405633","1.24819403181315","0.974643953497662"
"RES_STOREY","0.903960610301001","0.761418518425935","0.589249807613729"
"PC_midp","0.913816305440476","0.758996319579809","0.615622071736975"
"STOREY_RANDOM","0.915534610398055","0.75448713899197","0.610584860489978"
"PC_RANDOM","0.9075654853554","0.746690149997646","0.596144778938322"
"STOREY","1.384","1.16","0.888"
"PC","1.47001707167929","1.24166217266765","0.946425900993158"
"RES_STOREY","0.861330297686059","0.756876506245726","0.571713098159593"
"PC_midp","0.881470337887271","0.767522179001972","0.589176703925314"
"STOREY_RANDOM","0.87869765283331","0.765309077665595","0.589252884182105"
"PC_RANDOM","0.848726924918481","0.750177162702858","0.537961533850811"
"STOREY","1.452","1.192","0.84"
"PC","1.50652021814717","1.26672574464327","0.925904855987622"
"RES_STOREY","0.916125190367644","0.761895555119845","0.515268246290601"
"PC_midp","0.904313720598494","0.778573305051585","0.56507938552688"
"STOREY_RANDOM","0.904942653966345","0.778950566471249","0.560855285845516"
"PC_RANDOM","0.89384210671489","0.762767976832989","0.503364312898462"
"STOREY","1.436","1.16","0.84"
"PC","1.51079436830961","1.21897796754862","0.916905388290227"
"RES_STOREY","0.89333784102636","0.741932122280788","0.525391846250604"
"PC_midp","0.910276784575251","0.744129915786156","0.560535193456782"
"STOREY_RANDOM","0.910282755666337","0.743824616049755","0.558704003370069"
"PC_RANDOM","0.897969524842328","0.724525099920591","0.50217775473039"
"STOREY","1.44","1.172","0.84"
"PC","1.50962648838758","1.22290408776875","0.924718949642474"
"RES_STOREY","0.889927178286066","0.747354579017061","0.524401245995432"
"PC_midp","0.911123223600616","0.745422349430199","0.570278349676669"
"STOREY_RANDOM","0.911084247210023","0.745944215617324","0.571443402344756"
"PC_RANDOM","0.895070752298906","0.727829599161347","0.504905436733602"
"STOREY","1.46","1.16","0.884"
"PC","1.51196613384048","1.23596760882159","0.96023371103886"
"RES_STOREY","0.927697726255513","0.727618068027214","0.573860114127953"
"PC_midp","0.9190047586073","0.750548773474943","0.600737542123038"
"STOREY_RANDOM","0.920156888350671","0.751558648035317","0.600118646637811"
"PC_RANDOM","0.936706033538402","0.712033128011228","0.572601570064044"
"STOREY","1.484","1.192","0.88"
"PC","1.54136485747084","1.24110378862797","0.960912128551802"
"RES_STOREY","0.934295940344763","0.757119356280839","0.554310032738127"
"PC_midp","0.935407066543934","0.762448489310269","0.593182399598665"
"STOREY_RANDOM","0.934214596544829","0.759329593180817","0.590671791546957"
"PC_RANDOM","0.931776111772341","0.73048407211701","0.529843949156467"
"STOREY","1.472","1.124","0.848"
"PC","1.53755123030034","1.21286917852169","0.917814623095748"
"RES_STOREY","0.936732743587563","0.699279165550848","0.534251210482596"
"PC_midp","0.932183732997986","0.728907534057768","0.56540368215702"
"STOREY_RANDOM","0.932325643934663","0.727631042269581","0.5620750584591"
"PC_RANDOM","0.92877596210261","0.676613963415276","0.510416714478111"
"STOREY","1.456","1.16","0.888"
"PC","1.53725641469073","1.21852400876215","0.957789158814783"
"RES_STOREY","0.921495567592489","0.759719763077876","0.565574118944491"
"PC_midp","0.931165058777898","0.76151764362695","0.59327987596036"
"STOREY_RANDOM","0.931022075994898","0.76027144286761","0.593533168982697"
"PC_RANDOM","0.91586755264415","0.745902192695259","0.538696648404793"
"STOREY","1.472","1.168","0.804"
"PC","1.52446690076101","1.2533843563423","0.914864733854211"
"RES_STOREY","0.926997095576883","0.75203095996624","0.506214935622116"
"PC_midp","0.929407158129984","0.775211425294225","0.56577360659388"
"STOREY_RANDOM","0.928955574063349","0.775200117743886","0.56961339695346"
"PC_RANDOM","0.933484251484064","0.750905235248036","0.484927370169522"
"STOREY","1.476","1.204","0.884"
"PC","1.52605006636959","1.24419654725026","0.964174092126058"
"RES_STOREY","0.92016799137429","0.762958942341511","0.565359021935101"
"PC_midp","0.919950889315211","0.75833948235289","0.606300623529424"
"STOREY_RANDOM","0.917825564221069","0.759385187236117","0.605372522969585"
"PC_RANDOM","0.915903683778643","0.749783026346535","0.566650833784745"
"STOREY","1.472","1.116","0.804"
"PC","1.52666774458214","1.19837589036582","0.89703517826027"
"RES_STOREY","0.926240613349461","0.693892421580374","0.512645352016137"
"PC_midp","0.919651863122604","0.72139278112086","0.553797959198313"
"STOREY_RANDOM","0.916511165349435","0.718326879735072","0.55287102224485"
"PC_RANDOM","0.925750316579636","0.679622026482846","0.496777331940908"
"STOREY","1.432","1.148","0.82"
"PC","1.52965571532944","1.20581371645387","0.898631873441974"
"RES_STOREY","0.892770705312168","0.739776753964934","0.528504946411334"
"PC_midp","0.931270509638038","0.745420711510694","0.554596656794127"
"STOREY_RANDOM","0.929903225263397","0.746411050054895","0.553764356911268"
"PC_RANDOM","0.914478415339595","0.72348435953875","0.509362469356641"
"STOREY","1.412","1.112","0.808"
"PC","1.48189042815515","1.20176856619601","0.915449742632979"
"RES_STOREY","0.875336947402795","0.695561779206628","0.516253008481058"
"PC_midp","0.892798236581447","0.729177893579371","0.568479364059624"
"STOREY_RANDOM","0.892849275490015","0.731422033489052","0.566339084778956"
"PC_RANDOM","0.864629742587007","0.68496925785999","0.519938635522485"
"STOREY","1.464","1.224","0.856"
"PC","1.51881588136735","1.27174112208284","0.939791704727932"
"RES_STOREY","0.916488472045405","0.787661899609131","0.54163131894091"
"PC_midp","0.92368438643474","0.784758916805213","0.57929930268604"
"STOREY_RANDOM","0.923380184774615","0.785418285167304","0.581206860592112"
"PC_RANDOM","0.928112531978942","0.765177372502711","0.531856879729154"
"STOREY","1.384","1.208","0.852"
"PC","1.4744740018388","1.25595588021215","0.926471064733311"
"RES_STOREY","0.85959083151922","0.764644282651854","0.542358553740633"
"PC_midp","0.883981466517765","0.768400890562388","0.570700152445798"
"STOREY_RANDOM","0.883864475570168","0.767988104956492","0.570239802546306"
"PC_RANDOM","0.850175940799964","0.75487027958397","0.531898960129399"
"STOREY","1.448","1.156","0.828"
"PC","1.53261475992192","1.21590082677518","0.933150475698674"
"RES_STOREY","0.912279819836483","0.719157802208146","0.525384950526849"
"PC_midp","0.92306767364115","0.733294111233264","0.575353828124761"
"STOREY_RANDOM","0.92253692592793","0.733628366459967","0.574998637212062"
"PC_RANDOM","0.924445496770149","0.703321337562504","0.523431946207308"
"STOREY","1.464","1.112","0.848"
"PC","1.54430482889368","1.19558616415073","0.929793128863797"
"RES_STOREY","0.920868610232904","0.70328087179594","0.552982891561022"
"PC_midp","0.934279284584243","0.732159935747946","0.585649572692537"
"STOREY_RANDOM","0.93310516599397","0.731206637143055","0.58599126559773"
"PC_RANDOM","0.938174309036761","0.695109924205321","0.532982362081775"
"STOREY","1.456","1.136","0.852"
"PC","1.5143033941068","1.22924199141151","0.917252989602705"
"RES_STOREY","0.923394608961059","0.719901485831894","0.552029856969092"
"PC_midp","0.919840127725658","0.752161756265808","0.568354053220383"
"STOREY_RANDOM","0.918060917166714","0.752204547011256","0.569503337992836"
"PC_RANDOM","0.913385045765226","0.727361889533892","0.529906551038891"
"STOREY","1.424","1.184","0.844"
"PC","1.47975209138111","1.25019003204707","0.927016979649872"
"RES_STOREY","0.894696518389948","0.748022337096519","0.536688284363578"
"PC_midp","0.890386066126693","0.760263211606472","0.570616832915275"
"STOREY_RANDOM","0.889468620944784","0.757961364897856","0.56965767926977"
"PC_RANDOM","0.866968361284428","0.758874940718165","0.514901716835216"
"STOREY","1.424","1.16","0.872"
"PC","1.48958110811718","1.23418154296854","0.941657658707863"
"RES_STOREY","0.88729822434993","0.726452196674108","0.554425697254762"
"PC_midp","0.891735297581069","0.757401198743232","0.586716449832432"
"STOREY_RANDOM","0.88825402332052","0.758348449064301","0.586048110577415"
"PC_RANDOM","0.868200375792003","0.719032395842601","0.551082626378575"
"STOREY","1.464","1.06","0.892"
"PC","1.52150777220364","1.16487775194372","0.965679934636459"
"RES_STOREY","0.938663806116368","0.64883950394245","0.572393540453367"
"PC_midp","0.9397753036773","0.694568488713318","0.600445266436632"
"STOREY_RANDOM","0.938074080775054","0.694709315207437","0.598042956856489"
"PC_RANDOM","0.939001601485399","0.633754000192825","0.567391123937475"
"STOREY","1.456","1.14","0.892"
"PC","1.52824067857565","1.21029692781772","0.956631154974215"
"RES_STOREY","0.917595446815123","0.716332547294429","0.567726609345966"
"PC_midp","0.921522698866237","0.734728166820399","0.592723959265782"
"STOREY_RANDOM","0.922019603140703","0.731987927855571","0.593441363143758"
"PC_RANDOM","0.911072575561228","0.695245315963689","0.558034146516372"
"STOREY","1.452","1.14","0.868"
"PC","1.49217383270863","1.21886007400882","0.948291563431053"
"RES_STOREY","0.906219010187601","0.735171627185086","0.552016064016082"
"PC_midp","0.893239548146522","0.751889855208934","0.583230370914746"
"STOREY_RANDOM","0.890215678919558","0.753680076013214","0.580416160417205"
"PC_RANDOM","0.890921684172088","0.728606994955889","0.525617809101674"
"STOREY","1.452","1.176","0.836"
"PC","1.5261345602929","1.23705601849821","0.910704233845601"
"RES_STOREY","0.90001101353504","0.737464161331045","0.535780589804304"
"PC_midp","0.918919452474744","0.752693191722551","0.563685064528838"
"STOREY_RANDOM","0.920901902749179","0.752572264317648","0.563602221696107"
"PC_RANDOM","0.897167742598385","0.711442730531702","0.515448780531946"
"STOREY","1.472","1.148","0.848"
"PC","1.52837324069354","1.22765683926827","0.937334679497739"
"RES_STOREY","0.931499699225696","0.723213437556111","0.533021635352178"
"PC_midp","0.931907517611852","0.746935256043332","0.578849272340952"
"STOREY_RANDOM","0.932418556556821","0.749232493183515","0.57778564529864"
"PC_RANDOM","0.933570395212469","0.709935042606217","0.525008814032382"
"STOREY","1.408","1.124","0.828"
"PC","1.49489557555421","1.20101871254632","0.921509621299832"
"RES_STOREY","0.860109762571051","0.719656946101388","0.523834979157994"
"PC_midp","0.894585280694409","0.735175004061408","0.564181916400611"
"STOREY_RANDOM","0.893459023955188","0.733438348644075","0.563790123659332"
"PC_RANDOM","0.84554469323594","0.703183511622626","0.515205567179549"
"STOREY","1.48","1.2","0.876"
"PC","1.54308694775628","1.27089670712269","0.941823763953366"
"RES_STOREY","0.942002873302306","0.764457349840796","0.56291927884749"
"PC_midp","0.944335751222067","0.786259745955031","0.584418705851541"
"STOREY_RANDOM","0.945394327407606","0.784729598459756","0.58588092038567"
"PC_RANDOM","0.941701664873313","0.754112206416583","0.552717200755585"
"STOREY","1.42","1.184","0.868"
"PC","1.48777269537552","1.23884927039937","0.947363092266903"
"RES_STOREY","0.901871645778012","0.770427644744694","0.555918827731882"
"PC_midp","0.895796688317917","0.76944484355917","0.591130500671418"
"STOREY_RANDOM","0.893792872270109","0.770846888238428","0.588810730203297"
"PC_RANDOM","0.891658200279861","0.767225415985602","0.534221098057443"
"STOREY","1.452","1.152","0.896"
"PC","1.51918152732085","1.24139529652306","0.941622464957781"
"RES_STOREY","0.919574745786676","0.726636418264308","0.570507655614822"
"PC_midp","0.928203829572668","0.762651946848005","0.5818180979658"
"STOREY_RANDOM","0.926624121580819","0.760443916127657","0.582208514773108"
"PC_RANDOM","0.938551718596467","0.740876212236488","0.539671718637456"
"STOREY","1.436","1.124","0.908"
"PC","1.50170735073573","1.22306392089313","0.960654160697055"
"RES_STOREY","0.882779103998923","0.714625891094266","0.586160588079247"
"PC_midp","0.903511619035103","0.751548252843632","0.599912930527152"
"STOREY_RANDOM","0.902240187926996","0.75245844586153","0.598103032030367"
"PC_RANDOM","0.874436257658587","0.711715783539446","0.543979037661688"
"STOREY","1.464","1.148","0.864"
"PC","1.52380597841168","1.22394358640815","0.958891136907402"
"RES_STOREY","0.933248729600279","0.729541577104087","0.55698248478047"
"PC_midp","0.925007568452147","0.752037136304591","0.60187234349464"
"STOREY_RANDOM","0.924278421942398","0.756319582624895","0.601727568528672"
"PC_RANDOM","0.933252675560524","0.720238069536058","0.561890258075898"
"STOREY","1.38","1.112","0.808"
"PC","1.48342818265229","1.20041728935272","0.917844035547105"
"RES_STOREY","0.855318699464754","0.694291315880833","0.502032497723175"
"PC_midp","0.898146111114563","0.727897484209369","0.559161370470913"
"STOREY_RANDOM","0.896092305449875","0.727483835538564","0.559580884315825"
"PC_RANDOM","0.877449760907657","0.695735484189561","0.496930006785556"
"STOREY","1.396","1.144","0.84"
"PC","1.46607996252864","1.24023905141748","0.911509473214366"
"RES_STOREY","0.876609184694247","0.733375656081391","0.540822857518338"
"PC_midp","0.890205816732249","0.762763130847145","0.565444144212997"
"STOREY_RANDOM","0.890817877718777","0.761892993281236","0.567096222243713"
"PC_RANDOM","0.877571420020726","0.733627559860518","0.523617264710758"
"STOREY","1.484","1.16","0.844"
"PC","1.53191574158423","1.22396575350954","0.935477437423846"
"RES_STOREY","0.943115615482451","0.746470547043661","0.539616985946685"
"PC_midp","0.933945352879665","0.750618229684851","0.580079150342858"
"STOREY_RANDOM","0.933650170948826","0.750657250127371","0.581961283247078"
"PC_RANDOM","0.941602727364198","0.736463133897745","0.519342655943188"
"STOREY","1.396","1.116","0.932"
"PC","1.48404687736675","1.18822080879252","0.976063585346033"
"RES_STOREY","0.883089040346228","0.704170555011039","0.604870521403127"
"PC_midp","0.900202751540421","0.720259031968314","0.609200213097849"
"STOREY_RANDOM","0.897490290445325","0.721070898962938","0.609488974184424"
"PC_RANDOM","0.881664391513003","0.676772899057409","0.56234739785298"
"STOREY","1.476","1.172","0.868"
"PC","1.53255193338144","1.23844913120115","0.939403836314899"
"RES_STOREY","0.934815668062013","0.742892483751645","0.546528170438321"
"PC_midp","0.933840756269107","0.757836699395733","0.582445029505928"
"STOREY_RANDOM","0.930783146377937","0.758684944708978","0.5785376986946"
"PC_RANDOM","0.937328179244715","0.737140516441366","0.53876795431666"
"STOREY","1.46","1.112","0.844"
"PC","1.52218363914063","1.18611356624704","0.927694313854066"
"RES_STOREY","0.914094554820344","0.700065368437647","0.535211237791024"
"PC_midp","0.919767157625923","0.717645918293907","0.567981430039853"
"STOREY_RANDOM","0.921415491040592","0.717106445823216","0.56750135176085"
"PC_RANDOM","0.91181469346365","0.686979184025292","0.516647260720421"
"STOREY","1.468","1.176","0.868"
"PC","1.53004244022927","1.25401775992568","0.942930591901166"
"RES_STOREY","0.929821258208448","0.750807930880093","0.55504863039943"
"PC_midp","0.930956134370418","0.773548487727502","0.587390592045458"
"STOREY_RANDOM","0.933075274381012","0.773842487902037","0.589212964317594"
"PC_RANDOM","0.909981246010071","0.759813905985726","0.554626560938728"
"STOREY","1.42","1.124","0.828"
"PC","1.495696117389","1.21452900479231","0.913500730554872"
"RES_STOREY","0.896865378118883","0.702482973206708","0.535725314835419"
"PC_midp","0.903791995585532","0.744430385597688","0.566923087829605"
"STOREY_RANDOM","0.905970858549886","0.744683554017002","0.567956060425215"
"PC_RANDOM","0.894182395162293","0.705098885690081","0.511769276302104"
"STOREY","1.468","1.132","0.824"
"PC","1.52164708053468","1.19962862791994","0.922144534692014"
"RES_STOREY","0.925742277255367","0.718235157734243","0.527715972183704"
"PC_midp","0.924721062048286","0.735386328095443","0.573731092322762"
"STOREY_RANDOM","0.92270739412866","0.734828516548954","0.574066922867294"
"PC_RANDOM","0.919976497184564","0.706561151810676","0.515373470856238"
"STOREY","1.44","1.124","0.86"
"PC","1.51031440799587","1.20055180264976","0.950109813958633"
"RES_STOREY","0.911317614810352","0.703514032813604","0.542888009847728"
"PC_midp","0.913492579301524","0.72698704232947","0.591521169169764"
"STOREY_RANDOM","0.91502395881153","0.730906174414599","0.591872592973906"
"PC_RANDOM","0.897407023839373","0.706179469240491","0.542364658636773"
"STOREY","1.464","1.084","0.848"
"PC","1.5170943956996","1.17473530483511","0.919640114855352"
"RES_STOREY","0.931644692662441","0.6844619592167","0.545926381731601"
"PC_midp","0.920727517362718","0.71684898202526","0.571152594243589"
"STOREY_RANDOM","0.918318382821018","0.718212536778239","0.571934094653868"
"PC_RANDOM","0.917798398893649","0.685373581835038","0.51381757164998"
"STOREY","1.448","1.12","0.844"
"PC","1.51662037336563","1.20270742415286","0.936837697681448"
"RES_STOREY","0.934510712152649","0.691314730611371","0.542053582789868"
"PC_midp","0.928956671082577","0.730429823054201","0.57939953259279"
"STOREY_RANDOM","0.923716226233105","0.730306517357592","0.579154061973076"
"PC_RANDOM","0.956098897098969","0.695640990303917","0.513996704578205"
"STOREY","1.44","1.148","0.888"
"PC","1.51007494650466","1.22866151490973","0.963467755743591"
"RES_STOREY","0.91249544943568","0.730618404755485","0.568074156896199"
"PC_midp","0.921279712500445","0.754267498185042","0.597852583689251"
"STOREY_RANDOM","0.920717480966014","0.753783858002099","0.595747711375038"
"PC_RANDOM","0.914377378819048","0.724344086528625","0.557407325314695"
"STOREY","1.452","1.144","0.824"
"PC","1.52874326174507","1.21434497056679","0.908241711056609"
"RES_STOREY","0.927466591091894","0.723648677176339","0.536793536991601"
"PC_midp","0.934470901388216","0.743446419465785","0.569011044197135"
"STOREY_RANDOM","0.934457265922109","0.746548928376252","0.570127760405448"
"PC_RANDOM","0.91436606648518","0.716186440446113","0.524106488090855"
"STOREY","1.424","1.168","0.82"
"PC","1.50967278838907","1.22733681130302","0.901745152956941"
"RES_STOREY","0.891498796405912","0.751834705586675","0.522633835207921"
"PC_midp","0.917042693937816","0.758195274936138","0.557138155790178"
"STOREY_RANDOM","0.918466308117488","0.758729165159515","0.55811980770754"
"PC_RANDOM","0.893450371806106","0.74061521463112","0.49535141740619"
"STOREY","1.456","1.148","0.832"
"PC","1.51263638302532","1.22138523896168","0.932687693725255"
"RES_STOREY","0.91705633263074","0.718229841700518","0.525360869087399"
"PC_midp","0.913223348458876","0.736653580024952","0.576692286493426"
"STOREY_RANDOM","0.911658690525887","0.735717623484433","0.575975921815257"
"PC_RANDOM","0.913106408817746","0.70533198783275","0.537101949481145"
"STOREY","1.44","1.188","0.816"
"PC","1.50093006900786","1.24603176861358","0.90496429340045"
"RES_STOREY","0.91998156366898","0.744368260545305","0.507246897967308"
"PC_midp","0.917116397279429","0.761757044029527","0.554634970621689"
"STOREY_RANDOM","0.916398932812924","0.759931400205119","0.554637244506764"
"PC_RANDOM","0.92315104404068","0.730946995938874","0.507760682288534"
"STOREY","1.496","1.14","0.792"
"PC","1.53100223572457","1.21540961129966","0.895348156185225"
"RES_STOREY","0.935526865231463","0.717996262423727","0.499748538383476"
"PC_midp","0.920716870489447","0.738536145199137","0.555921340669714"
"STOREY_RANDOM","0.919612012241556","0.736107530317043","0.557440670978197"
"PC_RANDOM","0.923648987665965","0.717840605762144","0.503913221683625"
"STOREY","1.492","1.172","0.864"
"PC","1.55224073234654","1.23863283423629","0.936703105478747"
"RES_STOREY","0.948832900366627","0.743432914388483","0.560115863812373"
"PC_midp","0.950462065720397","0.756028199218589","0.582895950545165"
"STOREY_RANDOM","0.954407482649824","0.752606663639886","0.584228744726353"
"PC_RANDOM","0.94821151453551","0.723898043510411","0.543860692770119"
"STOREY","1.436","1.128","0.876"
"PC","1.49536351317933","1.19212729045177","0.949921816909282"
"RES_STOREY","0.908001366858565","0.706423318181459","0.565893466857241"
"PC_midp","0.902302856718573","0.728380484657787","0.595644918412446"
"STOREY_RANDOM","0.900546168321848","0.729054003822843","0.594686253068705"
"PC_RANDOM","0.875753010490878","0.700437305042377","0.558214700457785"
"STOREY","1.424","1.156","0.872"
"PC","1.51589943536876","1.21886552919076","0.944704320220493"
"RES_STOREY","0.899398850194175","0.724804931856515","0.563961099916578"
"PC_midp","0.924757699224379","0.740470910275227","0.586476642987745"
"STOREY_RANDOM","0.923563185116533","0.741976042613015","0.583372489217487"
"PC_RANDOM","0.89823742554678","0.711612760625032","0.548908701658808"
"STOREY","1.408","1.156","0.872"
